학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자
Z000151291,B000007843,영천초등학교,초등학교,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2025-09-22
Z000151292,B000007843,영천초등학교,초등학교,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2025-09-22
Z000105679,B000007686,덕정초등학교,초등학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2025-09-22
Z000150616,B000008079,덕수초등학교,초등학교,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2025-09-22
Z000106046,B000008079,덕수초등학교,초등학교,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2025-09-22
Z000150606,B000007929,마천초등학교,초등학교,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2025-09-22
Z000105918,B000007929,마천초등학교,초등학교,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2025-09-22
Z000100521,B000002401,서울개운초등학교,초등학교,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2025-09-22
Z000103074,B000004900,흥업초등학교,초등학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000103219,B000005046,화계초등학교,초등학교,7801000,강원특별자치도교육청,7882000,강원특별자치도홍천교육지원청,2025-09-22
Z000150717,B000005046,화계초등학교,초등학교,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2025-09-22
Z000105876,B000007876,미조초등학교,초등학교,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2025-09-22
Z000100096,B000001931,서울창천초등학교,초등학교,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2025-09-22
Z000104404,B000006308,신평초등학교,초등학교,8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,2025-09-22
Z000151257,B000006308,신평초등학교,초등학교,8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,2025-09-22
Z000150466,B000006308,신평초등학교,초등학교,8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,2025-09-22
Z000151258,B000006308,신평초등학교,초등학교,8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,2025-09-22
Z000100706,B000002555,안민초등학교,초등학교,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2025-09-22
Z000150471,B000022879,목포부주초등학교,초등학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2025-09-22
Z000151216,B000022879,목포부주초등학교,초등학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2025-09-22
Z000151035,B000022879,목포부주초등학교,초등학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2025-09-22
Z000106288,B000026804,천안희망초등학교,초등학교,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2025-09-22
Z000104051,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151137,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151138,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151139,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151140,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151141,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151142,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151562,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000151563,B000005946,천의초등학교,초등학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000103530,B000005397,속리초등학교,초등학교,8000000,충청북도교육청,8051000,충청북도보은교육지원청,2025-09-22
Z000101416,B000003330,본량초등학교,초등학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2025-09-22
Z000103172,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151429,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151119,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151120,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151121,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151122,B000005006,삼척남초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000103746,B000005614,대관초등학교,초등학교,8140000,충청남도교육청,8171000,충청남도보령교육지원청,2025-09-22
Z000103049,B000022519,봉대초등학교,초등학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000150985,B000022519,봉대초등학교,초등학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000103189,B000004824,교동초등학교,초등학교,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2025-09-22
Z000103089,B000004943,사천초등학교,초등학교,7801000,강원특별자치도교육청,7832000,강원특별자치도강릉교육지원청,2025-09-22
Z000101833,B000003673,효성초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2025-09-22
Z000100131,B000001980,서울문백초등학교,초등학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2025-09-22
Z000106394,B000025441,상당초등학교,초등학교,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2025-09-22
Z000151399,B000025441,상당초등학교,초등학교,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2025-09-22
Z000101517,B000003391,대전오류초등학교,초등학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2025-09-22
Z000103169,B000005020,도계초등학교,초등학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000151221,B000007760,기성초등학교,초등학교,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2025-09-22
Z000106423,B000005162,오덕초등학교,초등학교,7801000,강원특별자치도교육청,7932000,강원특별자치도철원교육지원청,2025-09-22
Z000151477,B000005162,오덕초등학교,초등학교,7801000,강원특별자치도교육청,7932000,강원특별자치도철원교육지원청,2025-09-22
Z000151476,B000005162,오덕초등학교,초등학교,7801000,강원특별자치도교육청,7932000,강원특별자치도철원교육지원청,2025-09-22
Z000101345,B000003237,광주용봉초등학교,초등학교,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2025-09-22
Z000100451,B000002316,서울대림초등학교,초등학교,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2025-09-22
Z000100686,B000002566,내산초등학교,초등학교,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2025-09-22
Z000104166,B000006072,서수초등학교,초등학교,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2025-09-22
Z000103262,B000005127,대관령초등학교,초등학교,7801000,강원특별자치도교육청,7912000,강원특별자치도평창교육지원청,2025-09-22
Z000102795,B000004375,이천매곡초등학교,초등학교,7530000,경기도교육청,7741000,경기도이천교육지원청,2025-09-22
Z000100304,B000002134,서울잠동초등학교,초등학교,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2025-09-22
Z000104350,B000006244,삼례초등학교,초등학교,8321000,전북특별자치도교육청,8392000,전북특별자치도완주교육지원청,2025-09-22
Z000150447,B000006244,삼례초등학교,초등학교,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2025-09-22
Z000103966,B000005862,배양초등학교,초등학교,8140000,충청남도교육청,8261000,충청남도홍성교육지원청,2025-09-22
Z000102932,B000004421,양성초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2025-09-22
Z000101977,B000003847,안일초등학교,초등학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000151481,B000003847,안일초등학교,초등학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000101679,B000003516,화정초등학교,초등학교,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2025-09-22
Z000105615,B000007605,산양초등학교,초등학교,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2025-09-22
Z000151193,B000007605,산양초등학교,초등학교,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2025-09-22
Z000103006,B000004840,부안초등학교,초등학교,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2025-09-22
Z000103028,B000004870,관설초등학교,초등학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000151460,B000007679,진영대흥초등학교,초등학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2025-09-22
Z000100549,B000002406,서울장곡초등학교,초등학교,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2025-09-22
Z000103624,B000005490,하당초등학교,초등학교,8000000,충청북도교육청,8101000,충청북도음성교육지원청,2025-09-22
Z000150420,B000005490,하당초등학교,초등학교,8000000,충청북도교육청,8101000,충청북도음성교육지원청,2025-09-22
Z000104436,B000006348,상하초등학교,초등학교,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2025-09-22
Z000150467,B000006348,상하초등학교,초등학교,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2025-09-22
Z000151292,B000027051,동면초등학교,초등학교,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2025-09-22
Z000103145,B000004986,설악초등학교,초등학교,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2025-09-22
Z000150869,B000004986,설악초등학교,초등학교,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2025-09-22
Z000150870,B000004986,설악초등학교,초등학교,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2025-09-22
Z000150871,B000004986,설악초등학교,초등학교,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2025-09-22
